Session_ID,Timestamp,Weekday,Hour,Product_View,Added_to_Cart,Checkout,Purchase
SESS102968,2025-06-14 02:15:00,Saturday,2,1,0,0,0
SESS102969,2025-03-17 17:54:00,Monday,17,1,0,0,0
SESS102970,2025-06-20 20:44:00,Friday,20,1,1,1,1
SESS102971,2025-04-16 18:33:00,Wednesday,18,1,0,0,0
SESS102972,2025-03-19 05:01:00,Wednesday,5,1,1,1,1
SESS102973,2025-02-05 19:23:00,Wednesday,19,1,0,0,0
SESS102974,2025-03-28 02:56:00,Friday,2,1,0,0,0
SESS102975,2025-05-30 18:14:00,Friday,18,1,1,1,1
SESS102976,2025-01-22 01:58:00,Wednesday,1,1,1,0,0
SESS102977,2025-01-12 01:58:00,Sunday,1,1,1,1,1
SESS102978,2025-02-05 18:06:00,Wednesday,18,1,0,0,0
SESS102979,2025-01-29 07:02:00,Wednesday,7,1,0,0,0
SESS102980,2025-05-19 19:16:00,Monday,19,1,0,0,0
SESS102981,2025-03-05 18:21:00,Wednesday,18,1,0,0,0
SESS102982,2025-05-26 19:40:00,Monday,19,1,0,0,0
SESS102983,2025-02-02 21:47:00,Sunday,21,1,0,0,0
SESS102984,2025-05-11 23:26:00,Sunday,23,1,0,0,0
SESS102985,2025-03-11 22:31:00,Tuesday,22,1,1,1,1
SESS102986,2025-02-20 01:22:00,Thursday,1,1,0,0,0
SESS102987,2025-04-17 01:17:00,Thursday,1,1,0,0,0
SESS102988,2025-02-02 05:16:00,Sunday,5,1,0,0,0
SESS102989,2025-01-31 04:37:00,Friday,4,1,1,1,1
SESS102990,2025-06-14 19:42:00,Saturday,19,1,0,0,0
SESS102991,2025-03-01 23:47:00,Saturday,23,1,1,1,0
SESS102992,2025-03-12 19:36:00,Wednesday,19,1,1,1,1
SESS102993,2025-04-16 19:21:00,Wednesday,19,1,1,1,1
SESS102994,2025-04-06 02:26:00,Sunday,2,1,0,0,0
SESS102995,2025-03-13 06:42:00,Thursday,6,1,0,0,0
SESS102996,2025-02-23 04:22:00,Sunday,4,1,0,0,0
SESS102997,2025-06-19 23:31:00,Thursday,23,1,1,1,1
SESS102998,2025-04-29 21:03:00,Tuesday,21,1,0,0,0
SESS102999,2025-04-29 01:13:00,Tuesday,1,1,0,0,0
SESS103000,2025-02-07 01:17:00,Friday,1,1,0,0,0
SESS103001,2025-05-02 18:37:00,Friday,18,1,1,1,1
SESS103002,2025-03-13 07:24:00,Thursday,7,1,0,0,0
SESS103003,2025-04-23 20:01:00,Wednesday,20,1,0,0,0
SESS103004,2025-04-09 23:35:00,Wednesday,23,1,0,0,0
SESS103005,2025-01-30 00:46:00,Thursday,0,1,1,1,0
SESS103006,2025-05-14 01:47:00,Wednesday,1,1,1,0,0
SESS103007,2025-01-28 23:57:00,Tuesday,23,1,0,0,0
SESS103008,2025-06-21 21:40:00,Saturday,21,1,0,0,0
SESS103009,2025-02-08 16:20:00,Saturday,16,1,0,0,0
SESS103010,2025-04-19 02:00:00,Saturday,2,1,1,0,0
SESS103011,2025-04-20 00:44:00,Sunday,0,1,0,0,0
SESS103012,2025-06-11 04:42:00,Wednesday,4,1,0,0,0
SESS103013,2025-05-26 03:06:00,Monday,3,1,0,0,0
SESS103014,2025-03-05 02:02:00,Wednesday,2,1,1,0,0
SESS103015,2025-05-18 02:31:00,Sunday,2,1,0,0,0
SESS103016,2025-01-05 18:06:00,Sunday,18,1,1,1,1
SESS103017,2025-05-01 05:34:00,Thursday,5,0,0,0,0
SESS103018,2025-01-19 19:43:00,Sunday,19,1,0,0,0
SESS103019,2025-02-04 23:47:00,Tuesday,23,1,0,0,0
SESS103020,2025-01-11 00:00:00,Saturday,0,1,0,0,0
SESS103021,2025-03-14 06:57:00,Friday,6,1,1,1,1
SESS103022,2025-03-06 23:02:00,Thursday,23,1,1,1,0
SESS103023,2025-01-03 07:52:00,Friday,7,0,0,0,0
SESS103024,2025-04-17 02:06:00,Thursday,2,1,0,0,0
SESS103025,2025-05-29 00:00:00,Thursday,0,1,1,1,1
SESS103026,2025-06-28 21:01:00,Saturday,21,1,0,0,0
SESS103027,2025-05-27 16:42:00,Tuesday,16,1,1,1,0
SESS103028,2025-02-15 22:52:00,Saturday,22,1,1,1,1
SESS103029,2025-02-27 20:02:00,Thursday,20,1,0,0,0
SESS103030,2025-02-23 03:40:00,Sunday,3,1,0,0,0
SESS103031,2025-06-26 05:09:00,Thursday,5,1,0,0,0
SESS103032,2025-02-11 07:24:00,Tuesday,7,1,0,0,0
SESS103033,2025-05-17 21:43:00,Saturday,21,1,1,1,1
SESS103034,2025-01-19 20:26:00,Sunday,20,1,1,0,0
SESS103035,2025-03-11 02:56:00,Tuesday,2,1,0,0,0
SESS103036,2025-06-02 22:28:00,Monday,22,1,0,0,0
SESS103037,2025-04-25 00:20:00,Friday,0,1,1,0,0
SESS103038,2025-01-06 22:25:00,Monday,22,1,0,0,0
SESS103039,2025-04-30 18:55:00,Wednesday,18,1,0,0,0
SESS103040,2025-02-02 17:14:00,Sunday,17,1,0,0,0
SESS103041,2025-01-30 07:25:00,Thursday,7,0,0,0,0
SESS103042,2025-05-29 20:03:00,Thursday,20,1,0,0,0
SESS103043,2025-03-01 20:15:00,Saturday,20,1,0,0,0
SESS103044,2025-06-05 18:15:00,Thursday,18,1,1,1,1
SESS103045,2025-03-09 02:35:00,Sunday,2,1,1,1,0
SESS103046,2025-02-22 20:51:00,Saturday,20,1,0,0,0
SESS103047,2025-01-23 20:39:00,Thursday,20,1,1,1,1
SESS103048,2025-03-25 06:10:00,Tuesday,6,1,0,0,0
SESS103049,2025-03-28 16:02:00,Friday,16,1,0,0,0
SESS103050,2025-06-20 16:55:00,Friday,16,1,1,1,1
SESS103051,2025-06-13 18:05:00,Friday,18,1,0,0,0
SESS103052,2025-01-27 06:50:00,Monday,6,0,0,0,0
SESS103053,2025-06-16 03:03:00,Monday,3,1,0,0,0
SESS103054,2025-06-04 16:46:00,Wednesday,16,1,1,1,1
SESS103055,2025-05-11 01:48:00,Sunday,1,1,1,1,1
SESS103056,2025-06-22 07:18:00,Sunday,7,1,0,0,0
SESS103057,2025-01-20 20:11:00,Monday,20,1,1,1,1
SESS103058,2025-04-09 07:02:00,Wednesday,7,1,0,0,0
SESS103059,2025-01-12 17:00:00,Sunday,17,1,0,0,0
SESS103060,2025-04-08 03:40:00,Tuesday,3,1,0,0,0
SESS103061,2025-05-14 00:33:00,Wednesday,0,1,0,0,0
SESS103062,2025-02-01 23:26:00,Saturday,23,1,1,1,1
SESS103063,2025-06-19 17:23:00,Thursday,17,1,1,1,1
SESS103064,2025-05-22 17:40:00,Thursday,17,1,0,0,0
SESS103065,2025-03-04 05:38:00,Tuesday,5,1,0,0,0
SESS103066,2025-06-09 03:50:00,Monday,3,0,0,0,0
SESS103067,2025-06-09 21:08:00,Monday,21,1,1,1,1
SESS103068,2025-04-12 00:53:00,Saturday,0,1,0,0,0
SESS103069,2025-05-16 16:16:00,Friday,16,1,1,0,0
SESS103070,2025-02-16 07:31:00,Sunday,7,1,1,1,1
SESS103071,2025-02-18 18:25:00,Tuesday,18,1,1,1,1
SESS103072,2025-06-09 01:46:00,Monday,1,1,0,0,0
SESS103073,2025-06-22 01:26:00,Sunday,1,1,1,0,0
SESS103074,2025-02-04 03:46:00,Tuesday,3,1,0,0,0
SESS103075,2025-02-24 19:19:00,Monday,19,1,1,1,1
SESS103076,2025-04-11 01:40:00,Friday,1,1,1,0,0
SESS103077,2025-03-16 17:11:00,Sunday,17,1,1,0,0
SESS103078,2025-03-29 21:18:00,Saturday,21,1,0,0,0
SESS103079,2025-01-06 18:30:00,Monday,18,1,0,0,0
SESS103080,2025-03-14 01:32:00,Friday,1,1,0,0,0
SESS103081,2025-05-10 16:49:00,Saturday,16,1,1,1,1
SESS103082,2025-05-13 21:53:00,Tuesday,21,1,1,0,0
SESS103083,2025-04-30 17:43:00,Wednesday,17,1,1,0,0
SESS103084,2025-01-16 01:15:00,Thursday,1,1,1,0,0
SESS103085,2025-04-01 22:53:00,Tuesday,22,1,0,0,0
SESS103086,2025-02-02 04:46:00,Sunday,4,1,1,1,1
SESS103087,2025-06-04 06:33:00,Wednesday,6,1,0,0,0
SESS103088,2025-02-01 17:38:00,Saturday,17,0,0,0,0
SESS103089,2025-03-03 18:40:00,Monday,18,1,0,0,0
SESS103090,2025-02-05 04:41:00,Wednesday,4,1,1,0,0
SESS103091,2025-01-09 18:05:00,Thursday,18,1,0,0,0
SESS103092,2025-05-11 07:48:00,Sunday,7,0,0,0,0
SESS103093,2025-04-10 19:29:00,Thursday,19,1,0,0,0
SESS103094,2025-05-22 16:00:00,Thursday,16,0,0,0,0
SESS103095,2025-02-23 16:51:00,Sunday,16,1,1,0,0
SESS103096,2025-01-29 20:53:00,Wednesday,20,1,0,0,0
SESS103097,2025-03-05 04:21:00,Wednesday,4,1,0,0,0
SESS103098,2025-03-10 01:52:00,Monday,1,0,0,0,0
SESS103099,2025-02-01 05:58:00,Saturday,5,1,0,0,0
SESS103100,2025-02-25 04:23:00,Tuesday,4,1,1,0,0
SESS103101,2025-01-21 01:38:00,Tuesday,1,1,1,1,0
SESS103102,2025-03-15 19:34:00,Saturday,19,1,1,1,1
SESS103103,2025-01-07 20:48:00,Tuesday,20,1,1,0,0
SESS103104,2025-02-10 22:38:00,Monday,22,1,1,1,1
SESS103105,2025-03-29 05:04:00,Saturday,5,1,0,0,0
SESS103106,2025-06-29 01:08:00,Sunday,1,1,0,0,0
SESS103107,2025-01-12 03:40:00,Sunday,3,1,0,0,0
SESS103108,2025-03-03 07:59:00,Monday,7,1,0,0,0
SESS103109,2025-01-12 19:07:00,Sunday,19,1,1,0,0
SESS103110,2025-01-11 22:55:00,Saturday,22,1,0,0,0
SESS103111,2025-02-23 03:24:00,Sunday,3,1,0,0,0
SESS103112,2025-01-08 04:09:00,Wednesday,4,1,1,0,0
SESS103113,2025-02-24 19:11:00,Monday,19,1,1,1,1
SESS103114,2025-04-21 21:27:00,Monday,21,1,0,0,0
SESS103115,2025-05-06 05:48:00,Tuesday,5,1,0,0,0
SESS103116,2025-06-09 22:33:00,Monday,22,1,1,0,0
SESS103117,2025-01-30 23:19:00,Thursday,23,0,0,0,0
SESS103118,2025-01-03 06:49:00,Friday,6,1,1,1,1
SESS103119,2025-05-21 20:26:00,Wednesday,20,1,1,1,1
SESS103120,2025-01-14 19:42:00,Tuesday,19,1,0,0,0
SESS103121,2025-01-05 17:32:00,Sunday,17,1,0,0,0
SESS103122,2025-01-18 01:18:00,Saturday,1,1,0,0,0
SESS103123,2025-04-27 00:37:00,Sunday,0,1,0,0,0
SESS103124,2025-06-04 05:49:00,Wednesday,5,1,0,0,0
SESS103125,2025-06-19 01:53:00,Thursday,1,1,0,0,0
SESS103126,2025-06-04 06:05:00,Wednesday,6,0,0,0,0
SESS103127,2025-03-17 20:34:00,Monday,20,1,0,0,0
SESS103128,2025-06-13 23:09:00,Friday,23,1,1,1,1
SESS103129,2025-03-21 22:11:00,Friday,22,1,1,0,0
SESS103130,2025-02-28 01:49:00,Friday,1,1,0,0,0
SESS103131,2025-04-14 17:26:00,Monday,17,1,1,1,1
SESS103132,2025-06-13 19:29:00,Friday,19,1,0,0,0
SESS103133,2025-01-09 06:11:00,Thursday,6,1,1,0,0
SESS103134,2025-02-28 23:20:00,Friday,23,1,0,0,0
SESS103135,2025-04-03 23:57:00,Thursday,23,0,0,0,0
SESS103136,2025-02-05 16:53:00,Wednesday,16,1,1,1,1
SESS103137,2025-04-15 19:09:00,Tuesday,19,1,0,0,0
SESS103138,2025-04-23 02:01:00,Wednesday,2,1,0,0,0
SESS103139,2025-02-08 04:37:00,Saturday,4,1,0,0,0
SESS103140,2025-02-08 05:42:00,Saturday,5,1,0,0,0
SESS103141,2025-04-09 04:22:00,Wednesday,4,1,1,0,0
SESS103142,2025-01-05 07:51:00,Sunday,7,1,0,0,0
SESS103143,2025-06-25 20:49:00,Wednesday,20,1,0,0,0
SESS103144,2025-05-28 02:59:00,Wednesday,2,1,1,1,1
SESS103145,2025-05-19 20:15:00,Monday,20,1,0,0,0
SESS103146,2025-05-12 00:40:00,Monday,0,0,0,0,0
SESS103147,2025-01-08 21:30:00,Wednesday,21,1,1,1,1
SESS103148,2025-06-04 04:58:00,Wednesday,4,0,0,0,0
SESS103149,2025-01-17 17:07:00,Friday,17,1,0,0,0
SESS103150,2025-05-09 22:04:00,Friday,22,1,1,1,1
SESS103151,2025-01-07 17:04:00,Tuesday,17,1,1,0,0
SESS103152,2025-01-22 01:40:00,Wednesday,1,1,0,0,0
SESS103153,2025-03-24 17:29:00,Monday,17,1,1,0,0
SESS103154,2025-02-21 06:41:00,Friday,6,1,1,0,0
SESS103155,2025-02-27 00:17:00,Thursday,0,1,0,0,0
SESS103156,2025-04-25 01:25:00,Friday,1,1,0,0,0
SESS103157,2025-04-25 20:46:00,Friday,20,1,0,0,0
SESS103158,2025-06-21 20:38:00,Saturday,20,1,1,1,1
SESS103159,2025-05-07 07:59:00,Wednesday,7,1,1,1,1
SESS103160,2025-06-04 18:49:00,Wednesday,18,1,1,0,0
SESS103161,2025-06-23 00:04:00,Monday,0,0,0,0,0
SESS103162,2025-02-20 22:29:00,Thursday,22,1,0,0,0
SESS103163,2025-03-23 03:45:00,Sunday,3,0,0,0,0
SESS103164,2025-02-22 03:58:00,Saturday,3,1,1,1,1
SESS103165,2025-01-03 22:54:00,Friday,22,1,0,0,0
SESS103166,2025-06-23 19:05:00,Monday,19,1,1,1,1
SESS103167,2025-03-03 02:08:00,Monday,2,1,0,0,0
SESS103168,2025-03-31 04:07:00,Monday,4,1,0,0,0
SESS103169,2025-06-21 01:19:00,Saturday,1,1,1,0,0
SESS103170,2025-05-30 02:03:00,Friday,2,1,0,0,0
SESS103171,2025-05-11 17:52:00,Sunday,17,1,1,0,0
SESS103172,2025-03-03 06:13:00,Monday,6,1,0,0,0
SESS103173,2025-04-13 07:34:00,Sunday,7,1,1,1,0
SESS103174,2025-06-20 21:58:00,Friday,21,1,1,1,1
SESS103175,2025-05-06 21:06:00,Tuesday,21,1,1,0,0
SESS103176,2025-04-18 21:36:00,Friday,21,1,0,0,0
SESS103177,2025-05-07 06:14:00,Wednesday,6,1,0,0,0
SESS103178,2025-03-01 23:56:00,Saturday,23,1,0,0,0
SESS103179,2025-05-21 02:26:00,Wednesday,2,1,1,0,0
SESS103180,2025-01-07 07:50:00,Tuesday,7,1,0,0,0
SESS103181,2025-06-13 05:25:00,Friday,5,1,0,0,0
SESS103182,2025-04-28 07:44:00,Monday,7,1,0,0,0
SESS103183,2025-05-08 23:57:00,Thursday,23,1,0,0,0
SESS103184,2025-02-07 16:23:00,Friday,16,1,1,1,1
SESS103185,2025-02-13 21:14:00,Thursday,21,1,1,1,0
SESS103186,2025-06-24 03:00:00,Tuesday,3,1,0,0,0
SESS103187,2025-04-25 19:43:00,Friday,19,1,0,0,0
SESS103188,2025-01-19 21:04:00,Sunday,21,1,1,1,0
SESS103189,2025-06-02 17:35:00,Monday,17,1,0,0,0
SESS103190,2025-03-10 23:27:00,Monday,23,1,0,0,0
SESS103191,2025-05-20 16:10:00,Tuesday,16,1,0,0,0
SESS103192,2025-03-26 17:38:00,Wednesday,17,1,1,0,0
SESS103193,2025-04-22 00:32:00,Tuesday,0,0,0,0,0
SESS103194,2025-06-15 20:19:00,Sunday,20,1,1,1,1
SESS103195,2025-06-11 18:41:00,Wednesday,18,1,1,1,1
SESS103196,2025-01-11 06:05:00,Saturday,6,1,1,0,0
SESS103197,2025-04-14 06:24:00,Monday,6,1,0,0,0
SESS103198,2025-06-18 21:01:00,Wednesday,21,1,0,0,0
SESS103199,2025-04-08 18:39:00,Tuesday,18,1,0,0,0
SESS103200,2025-04-30 07:39:00,Wednesday,7,1,0,0,0
SESS103201,2025-02-09 05:32:00,Sunday,5,1,0,0,0
SESS103202,2025-02-04 02:33:00,Tuesday,2,1,0,0,0
SESS103203,2025-01-11 02:43:00,Saturday,2,1,0,0,0
SESS103204,2025-02-17 23:23:00,Monday,23,1,1,1,0
SESS103205,2025-04-04 04:24:00,Friday,4,1,1,1,1
SESS103206,2025-06-22 19:10:00,Sunday,19,1,0,0,0
SESS103207,2025-03-30 03:17:00,Sunday,3,1,0,0,0
SESS103208,2025-04-12 06:37:00,Saturday,6,1,1,0,0
SESS103209,2025-06-07 01:11:00,Saturday,1,1,0,0,0
SESS103210,2025-02-05 00:50:00,Wednesday,0,1,0,0,0
SESS103211,2025-02-19 19:21:00,Wednesday,19,1,1,1,0
SESS103212,2025-02-18 02:46:00,Tuesday,2,0,0,0,0
SESS103213,2025-05-04 21:58:00,Sunday,21,1,1,0,0
SESS103214,2025-02-14 04:37:00,Friday,4,1,0,0,0
SESS103215,2025-03-30 03:06:00,Sunday,3,1,0,0,0
SESS103216,2025-05-10 19:35:00,Saturday,19,1,1,1,1
SESS103217,2025-05-14 00:24:00,Wednesday,0,0,0,0,0
SESS103218,2025-05-25 02:01:00,Sunday,2,1,0,0,0
SESS103219,2025-06-25 01:52:00,Wednesday,1,1,1,1,1
SESS103220,2025-06-22 18:59:00,Sunday,18,1,0,0,0
SESS103221,2025-06-04 07:10:00,Wednesday,7,1,0,0,0
SESS103222,2025-07-01 02:37:00,Tuesday,2,1,0,0,0
SESS103223,2025-01-24 03:13:00,Friday,3,1,1,1,1
SESS103224,2025-03-25 22:06:00,Tuesday,22,1,1,1,1
SESS103225,2025-04-19 07:46:00,Saturday,7,1,0,0,0
SESS103226,2025-03-03 05:28:00,Monday,5,0,0,0,0
SESS103227,2025-01-12 16:39:00,Sunday,16,1,0,0,0
SESS103228,2025-06-28 19:18:00,Saturday,19,1,0,0,0
SESS103229,2025-01-11 03:11:00,Saturday,3,1,0,0,0
SESS103230,2025-02-02 07:35:00,Sunday,7,1,0,0,0
SESS103231,2025-02-04 07:00:00,Tuesday,7,1,1,0,0
SESS103232,2025-05-16 03:25:00,Friday,3,1,1,1,0
SESS103233,2025-04-21 05:03:00,Monday,5,0,0,0,0
SESS103234,2025-05-31 05:50:00,Saturday,5,1,0,0,0
SESS103235,2025-03-14 01:55:00,Friday,1,1,0,0,0
SESS103236,2025-03-29 02:47:00,Saturday,2,1,1,1,1
SESS103237,2025-04-20 03:50:00,Sunday,3,1,0,0,0
SESS103238,2025-06-08 01:11:00,Sunday,1,1,1,1,1
SESS103239,2025-01-23 05:21:00,Thursday,5,1,0,0,0
SESS103240,2025-01-02 17:02:00,Thursday,17,1,1,0,0
SESS103241,2025-05-31 23:04:00,Saturday,23,1,1,0,0
SESS103242,2025-01-31 02:55:00,Friday,2,1,1,1,1
SESS103243,2025-05-14 22:40:00,Wednesday,22,1,0,0,0
SESS103244,2025-02-16 19:18:00,Sunday,19,1,0,0,0
SESS103245,2025-05-16 04:24:00,Friday,4,1,0,0,0
SESS103246,2025-05-06 20:31:00,Tuesday,20,1,0,0,0
SESS103247,2025-02-27 05:28:00,Thursday,5,0,0,0,0
SESS103248,2025-04-24 01:41:00,Thursday,1,1,0,0,0
SESS103249,2025-02-04 03:54:00,Tuesday,3,1,0,0,0
SESS103250,2025-02-13 03:18:00,Thursday,3,1,0,0,0
SESS103251,2025-05-15 22:51:00,Thursday,22,1,0,0,0
SESS103252,2025-01-28 20:12:00,Tuesday,20,1,1,1,0
SESS103253,2025-06-15 16:40:00,Sunday,16,1,1,1,1
SESS103254,2025-01-24 23:26:00,Friday,23,1,1,0,0
SESS103255,2025-04-30 03:01:00,Wednesday,3,1,0,0,0
SESS103256,2025-04-14 18:42:00,Monday,18,1,0,0,0
SESS103257,2025-04-01 07:29:00,Tuesday,7,1,0,0,0
SESS103258,2025-04-04 00:30:00,Friday,0,1,1,1,1
SESS103259,2025-02-06 18:32:00,Thursday,18,1,0,0,0
SESS103260,2025-04-28 04:57:00,Monday,4,1,1,1,1
SESS103261,2025-02-17 06:07:00,Monday,6,1,1,1,1
SESS103262,2025-04-24 22:59:00,Thursday,22,1,0,0,0
SESS103263,2025-02-17 16:20:00,Monday,16,1,1,0,0
SESS103264,2025-06-07 22:47:00,Saturday,22,1,1,1,1
SESS103265,2025-03-25 18:40:00,Tuesday,18,1,0,0,0
SESS103266,2025-02-06 23:57:00,Thursday,23,1,0,0,0
SESS103267,2025-06-29 23:50:00,Sunday,23,1,0,0,0
SESS103268,2025-02-23 02:35:00,Sunday,2,0,0,0,0
SESS103269,2025-03-11 05:07:00,Tuesday,5,1,0,0,0
SESS103270,2025-05-07 23:10:00,Wednesday,23,1,1,0,0
SESS103271,2025-05-28 02:16:00,Wednesday,2,1,0,0,0
SESS103272,2025-05-08 19:11:00,Thursday,19,1,0,0,0
SESS103273,2025-05-31 06:00:00,Saturday,6,1,1,1,1
SESS103274,2025-03-06 06:48:00,Thursday,6,1,0,0,0
SESS103275,2025-01-29 22:31:00,Wednesday,22,1,0,0,0
SESS103276,2025-02-05 23:08:00,Wednesday,23,1,0,0,0
SESS103277,2025-01-26 20:50:00,Sunday,20,1,0,0,0
SESS103278,2025-01-14 22:11:00,Tuesday,22,1,1,0,0
SESS103279,2025-05-07 06:33:00,Wednesday,6,1,0,0,0
SESS103280,2025-04-24 03:43:00,Thursday,3,1,0,0,0
SESS103281,2025-07-01 03:42:00,Tuesday,3,1,1,0,0
SESS103282,2025-04-11 17:51:00,Friday,17,1,0,0,0
SESS103283,2025-01-11 22:01:00,Saturday,22,1,1,0,0
SESS103284,2025-06-15 18:52:00,Sunday,18,1,0,0,0
SESS103285,2025-03-24 19:29:00,Monday,19,1,0,0,0
SESS103286,2025-02-11 22:55:00,Tuesday,22,1,0,0,0
SESS103287,2025-01-24 16:49:00,Friday,16,1,0,0,0
SESS103288,2025-06-01 03:42:00,Sunday,3,1,1,1,1
SESS103289,2025-05-11 22:03:00,Sunday,22,1,1,1,1
SESS103290,2025-05-01 18:13:00,Thursday,18,1,0,0,0
SESS103291,2025-06-05 19:09:00,Thursday,19,1,0,0,0
SESS103292,2025-02-08 19:13:00,Saturday,19,1,0,0,0
SESS103293,2025-06-30 06:26:00,Monday,6,1,0,0,0
SESS103294,2025-01-14 19:38:00,Tuesday,19,1,0,0,0
SESS103295,2025-01-30 19:24:00,Thursday,19,1,1,1,1
SESS103296,2025-01-10 06:08:00,Friday,6,1,0,0,0
SESS103297,2025-05-17 06:59:00,Saturday,6,1,0,0,0
SESS103298,2025-02-24 17:18:00,Monday,17,1,0,0,0
SESS103299,2025-03-28 22:34:00,Friday,22,1,1,1,1
SESS103300,2025-03-19 19:09:00,Wednesday,19,1,1,1,1
SESS103301,2025-05-24 04:40:00,Saturday,4,1,0,0,0
SESS103302,2025-01-04 02:08:00,Saturday,2,1,1,1,0
SESS103303,2025-06-01 22:44:00,Sunday,22,1,0,0,0
SESS103304,2025-04-01 04:53:00,Tuesday,4,1,0,0,0
SESS103305,2025-06-17 16:51:00,Tuesday,16,0,0,0,0
SESS103306,2025-06-21 03:08:00,Saturday,3,1,0,0,0
SESS103307,2025-01-05 19:14:00,Sunday,19,1,1,1,1
SESS103308,2025-04-03 02:34:00,Thursday,2,1,1,0,0
SESS103309,2025-02-24 16:16:00,Monday,16,0,0,0,0
SESS103310,2025-02-09 16:09:00,Sunday,16,0,0,0,0
SESS103311,2025-01-15 05:07:00,Wednesday,5,1,1,1,1
SESS103312,2025-01-16 21:38:00,Thursday,21,1,0,0,0
SESS103313,2025-01-23 05:27:00,Thursday,5,1,1,1,1
SESS103314,2025-03-14 19:21:00,Friday,19,1,0,0,0
SESS103315,2025-02-10 16:14:00,Monday,16,1,0,0,0
SESS103316,2025-01-09 23:03:00,Thursday,23,1,0,0,0
SESS103317,2025-04-15 07:36:00,Tuesday,7,0,0,0,0
SESS103318,2025-06-14 06:23:00,Saturday,6,1,0,0,0
SESS103319,2025-06-09 18:23:00,Monday,18,1,0,0,0
SESS103320,2025-04-01 03:18:00,Tuesday,3,1,1,1,1
SESS103321,2025-01-28 20:53:00,Tuesday,20,1,0,0,0
SESS103322,2025-01-01 19:02:00,Wednesday,19,1,0,0,0
SESS103323,2025-05-12 19:02:00,Monday,19,1,0,0,0
SESS103324,2025-04-16 23:06:00,Wednesday,23,1,1,0,0
SESS103325,2025-05-06 21:27:00,Tuesday,21,1,0,0,0
SESS103326,2025-05-13 19:51:00,Tuesday,19,1,1,1,1
SESS103327,2025-01-29 02:45:00,Wednesday,2,1,1,1,1
SESS103328,2025-01-27 23:03:00,Monday,23,1,1,1,1
SESS103329,2025-03-16 03:33:00,Sunday,3,0,0,0,0
SESS103330,2025-05-07 01:12:00,Wednesday,1,1,1,0,0
SESS103331,2025-01-07 16:36:00,Tuesday,16,1,1,0,0
SESS103332,2025-06-24 03:28:00,Tuesday,3,1,0,0,0
SESS103333,2025-03-07 07:01:00,Friday,7,1,0,0,0
SESS103334,2025-03-27 22:42:00,Thursday,22,1,0,0,0
SESS103335,2025-06-06 04:10:00,Friday,4,1,0,0,0
SESS103336,2025-04-24 00:53:00,Thursday,0,1,0,0,0
SESS103337,2025-02-08 18:22:00,Saturday,18,1,0,0,0
SESS103338,2025-02-06 07:01:00,Thursday,7,1,0,0,0
SESS103339,2025-04-15 05:27:00,Tuesday,5,1,0,0,0
SESS103340,2025-06-10 16:48:00,Tuesday,16,1,1,1,1
SESS103341,2025-04-30 19:58:00,Wednesday,19,1,1,1,1
SESS103342,2025-05-20 18:52:00,Tuesday,18,1,0,0,0
SESS103343,2025-06-12 00:36:00,Thursday,0,1,1,0,0
SESS103344,2025-01-18 02:50:00,Saturday,2,1,1,1,1
SESS103345,2025-06-01 01:41:00,Sunday,1,1,0,0,0
SESS103346,2025-04-13 07:40:00,Sunday,7,1,1,1,1
SESS103347,2025-02-01 05:24:00,Saturday,5,1,0,0,0
SESS103348,2025-01-28 05:58:00,Tuesday,5,1,1,1,1
SESS103349,2025-01-14 07:30:00,Tuesday,7,1,1,0,0
SESS103350,2025-03-25 05:11:00,Tuesday,5,1,0,0,0
SESS103351,2025-05-13 01:37:00,Tuesday,1,1,1,0,0
SESS103352,2025-01-04 18:45:00,Saturday,18,1,1,0,0
SESS103353,2025-06-19 20:01:00,Thursday,20,1,1,1,0
SESS103354,2025-02-13 19:05:00,Thursday,19,1,0,0,0
SESS103355,2025-06-19 16:40:00,Thursday,16,1,0,0,0
SESS103356,2025-01-25 18:15:00,Saturday,18,1,0,0,0
SESS103357,2025-06-08 06:57:00,Sunday,6,1,1,0,0
SESS103358,2025-01-07 01:59:00,Tuesday,1,1,1,0,0
SESS103359,2025-01-20 04:57:00,Monday,4,1,0,0,0
SESS103360,2025-02-11 19:28:00,Tuesday,19,1,0,0,0
SESS103361,2025-05-14 23:36:00,Wednesday,23,0,0,0,0
SESS103362,2025-05-11 03:28:00,Sunday,3,0,0,0,0
SESS103363,2025-05-19 21:03:00,Monday,21,1,1,1,1
SESS103364,2025-05-02 18:53:00,Friday,18,1,0,0,0
SESS103365,2025-04-08 18:19:00,Tuesday,18,1,1,1,1
SESS103366,2025-02-11 07:43:00,Tuesday,7,1,1,1,1
SESS103367,2025-05-24 20:29:00,Saturday,20,1,1,0,0
SESS103368,2025-06-22 07:42:00,Sunday,7,1,1,1,1
SESS103369,2025-02-01 00:57:00,Saturday,0,1,0,0,0
SESS103370,2025-04-19 19:22:00,Saturday,19,1,0,0,0
SESS103371,2025-05-22 23:11:00,Thursday,23,1,0,0,0
SESS103372,2025-06-26 23:21:00,Thursday,23,1,1,0,0
SESS103373,2025-04-29 04:11:00,Tuesday,4,1,1,1,1
SESS103374,2025-06-14 01:53:00,Saturday,1,1,1,1,1
SESS103375,2025-06-07 05:01:00,Saturday,5,1,0,0,0
SESS103376,2025-02-08 18:28:00,Saturday,18,1,0,0,0
